UserID,TrackID,Action,Duration
ID94046,0j5g3VtgVBjFH5T6A9TtcM,1,269485.0
ID546872,4cmvCy1qP351G79TVpv3cc,1,121506.0
ID478743,1wWYqFc1ElJL4bnTfvmR2z,1,0
ID734627,2D5qRlyi2zC3oj668I9NQ7,1,17529
ID351184,2kpV3d1StkNIChcdWLZHQ5,1,299041.0
ID758914,3g7IooIVvcb9DAxmhbFkoc,1,169045.0
ID858888,6onusUIe8SCf1zk8TP4fnk,1,239806.0
ID71447,3jJZVeExYzVYiV6Y9Fl3DX,1,310346.0
ID120459,1FF6TogE9ELY71XnLPoEv6,1,196304.0
ID857825,4MDAaboZExND5G6kR6kYPE,1,502400.0
ID993618,0vwFmuW1yhn30SxU7l9m2a,1,200103.0
ID455718,30xWVpvct6LewWIHFEWHdn,2,136180
ID857825,6mxTH1ebYmEQyWAbSY1LeG,1,374240.0
ID207956,6aIPM03SNTYOmZm2aeAGkX,1,155010.0
ID675904,1GG23RRVNQiPbzEY8cBXNG,2,35590
ID157113,445h1KsQ3qBBqJjOBKKkZ3,1,241861.0
ID263423,7qJtNgmUyzy3R86vJwk9Wp,3,35270
ID784377,4A0IWubd7pVbtfQVL5Zw7V,1,143280.0
ID93601,4eWJNtBuAF8RP3hmeNr6GG,1,459389.0
ID307594,5Pk2JQFKZyFnA9e7BAQQQm,1,43583
ID71911,58wQ5quXCton56WxkXZWLA,1,306386.0
ID706527,7aAHSPSV4LVkGB7OAUAcjb,1,196626.0
ID654959,5W6JPtcMVsiHvFg9f9Oy5S,3,22255
ID897614,7tztN3e5IFxhOYV7KQgsuu,1,327826.0
ID904299,0hCoNSrVjLVoNcSUDmp4DE,1,200360.0
ID455718,72Q837tMPp5dYSWLUZn9iK,1,82693.0
ID805992,3715OFFs0TnnHNRcrfQNs4,1,214289.0
ID998112,2XzfX9mvl3eg8UM5VhYAJX,1,267398.0
ID395771,51ODNNDZm21HU7wI7cccRr,1,255631.0
ID86157,1WcfeJlLCCE4OXGJWqrjWi,3,79611
ID53549,04LL918sfjXolHQB8evxCV,3,54272
ID654959,7aK1caHaXe63BtAoIFvN2h,1,0
ID429863,77VLYTyrdlHEWcjhjQoXlz,1,197626.0
ID323366,078hiFWu1W3kPyEMf7YeZh,1,84723
ID175618,0g4YAv5RPE4PdIzYqy692o,1,12331
ID546872,6JGgZq7gwoW8TxMZOQCqSk,1,252631.0
ID616303,0YM62MzsqtMsbCS0E89bvx,1,242373.0
ID754279,1zzLfGiRMnnnAtQ5RNLTVy,1,0
ID86157,5u6VbAXEvkh8vvDcMXcZ3z,1,134182.0
ID157113,6VzVWqKc0f54aeq1OguiFQ,3,128946
ID854802,02ocOpp3OlYjjFvhvBDljE,2,18117
ID218111,3QFehvGrS4MmrAWW5Hqw3f,1,302800.0
ID337977,6TUA6N0btxE8iO74j6MiUL,1,322933.0
ID694204,0xMvzVeUgeT6BD0guG7zX8,1,302160.0
ID593205,2w6M3ukTNm1U8JVHjLSJVI,1,176609.0
ID993618,5EhS3QVhDcAorvZPKqNCAU,3,179902
ID691836,4Qv71lFPCObf7zol1uWCJb,1,186493.0
ID109521,7gI4OJM4OjgYT0C8L5ONwP,3,56693
ID526568,1K5eqtrzScac7Kgk43VcHS,3,50245
ID71447,5DG4dGVLEmul9xSv7mEun6,1,309916.0
ID816052,5930tHVzB4aGMY4c3xnFkk,1,228367.0
ID791478,0h2S5Vwikp5QidwLiXP7aG,1,115136.0
ID456933,7FWSGlEJcaZSxFTvtigYht,1,210986.0
ID22733,6O5IJlhJtlgKMoNFzinZgY,1,270653.0
ID518196,3jYMAtv2dEi8V4sIh8h1W2,1,306316
ID904593,6nSPmeeGu3GFssIk4UnDYw,1,259174.0
ID302412,1Yxukx85EzhKgZpzbNywQv,1,392480.0
ID159265,6Jfn2Ut4F7snIXmOp7LLco,3,793
ID394353,6bzqmer9SHDPpDIlmM3Ogf,1,200751.0
ID547181,5rZCbYSbQ98GZk0eBqmEKq,1,273813.0
ID904299,67u3IsSI1tmEsF7jZWPQWc,1,99049.0
ID758914,63xvTDxy0PGdEZXA9sSDiJ,1,170314.0
ID207956,4r4kqIofeGj6lms3R5m8Y0,1,378378.0
ID89031,1fpwA2XHqimyu70e0JC7KD,1,0
ID307162,0w8HCs4mEIH9sGtZASV5bJ,1,138733.0
ID73721,7FOeR1X65DEG4KjpVhNC4Z,1,272906.0
ID495197,3M9OqhV8v0k83RAQihjJwi,1,244760.0
ID330750,20vvixeUnO9OcQh9gqIhc5,1,457240.0
ID128362,2yi9cCVbcj8NHF4vWclXnu,1,129235.0
ID484867,1v5qy0Q9MLAQ7mPoWZ5i5R,1,252960.0
ID455040,4I535HyhUhQItmH6lNC3HG,3,163867
ID551935,3GmFghQwFt6DoRtiKzRGOc,1,313813.0
ID792935,2y9tVVMuq6c6o7NtIf88Jd,1,166000.0
ID330750,6orPCwBWW9Li0CBseEcDHJ,3,237598
ID697917,3d6XghqqR2iDsburXVnRiX,1,364613.0
ID857825,0t47PyJgXmnUAK5obb0mM2,1,161632.0
ID689594,482EWxlRDv7Bt57tVulXJ5,1,387318.0
ID770415,6TCgbXfNTvxzTTJjKtA1FT,1,179199.0
ID947776,0e8fTfa0ZKCwOi2UdULooT,1,204654.0
ID570379,6xNdBzXLg0uwYGRDIgzWTW,1,220026.0
ID170998,3SWqGa1J0M7hSBUDM0KePD,1,189120.0
ID950219,3bH8PZsfbCRIoeNiFm7JmU,1,263226.0
ID494570,7nfDCitnnPl1XcS3YJPXv0,1,80265
ID261710,4l4wZSPLrRwtIsvlq5JlG1,1,230746.0
ID775653,72xnRXxHiAhTfKSzlPdEmo,1,130338
ID157113,0aoLrSGxBZxtAiuK3J03qq,1,476360.0
ID53549,1koF8KimSlZGaxrtoSEBFM,1,243160.0
ID729939,5zLK4hQMtKkLG0gSKpaXiG,1,143840.0
ID917747,41f2eGe9sdVQ56ZjRRrowP,1,293293.0
ID127817,6I2tOKBqqIUhxEVKnolGjx,2,12473
ID638546,2W1zOcEgg4RllJOarL3OKu,1,191822.0
ID89950,4ta3TV53A2sVPxxhhtmqZE,1,247680.0
ID776927,5GkFWVUlCk5zbrmfAl7p57,1,188312.0
ID716179,5bC6ONDsL88snGN6QasjZH,1,188200.0
ID634574,4e1wy1OzfWoMy3AFiyk15o,1,92733.0
ID213037,7oBKHPJYECedAEiKzvI7Oh,1,113920.0
ID767287,2C3gh14oarzTtv3aY3HJ0m,1,146360.0
ID261710,0MJrPeuSXdHBPfsoaaFEIG,1,0
ID829789,1mgXG5ZWWouvfv9QA8hmw6,2,122128
ID89031,5EU7WoBqQQzvUPm3lbZCMT,1,408389.0
ID622177,0SlwcOEjRSEdkOD7DRcPvg,1,188000.0
ID109521,0jI5ex80hYYbLQsX3G5Ze7,1,684626.0
ID555448,2sW8fmnISifQTRgnRrQTYW,1,303973.0
ID833285,3uQwNZP7npNIGFvE3gk47Z,1,486332.0
ID754279,15zTndlMZlHk4VJtgAMXah,1,177507.0
ID593205,7rBIb2RrAlLwEhOiDvSqZM,2,531983
ID428780,4VHUkYbYdbmqNEK3REHZeN,1,236666.0
ID792434,3VSQJhXdcJZOLyTLPbmxDr,1,343278.0
ID178492,0srUf03MHZ4cbOO4o2ydDu,1,247282.0
ID241397,1S1cTuC8yu4D4j5C9FWyAD,1,45973.0
ID112462,5H3TCfiw0CQTX1XU7A9TXM,1,68562
ID451734,5V1ohWM2iv4w8TUfA1LZGa,1,157988.0
ID607031,5awDvzxWfd53SSrsRZ8pXO,1,234226.0
ID286513,5IKLwqBQG6KU6MP2zP80Nu,1,128337
ID330750,7pvMOx4cYIamyNeYLVhTWS,1,263372
ID872257,7brsalHHhdGtftOA5sDWwM,1,142506.0
ID615005,55yvzYuvJYG2RUEnMK78tr,1,166640.0
ID351184,5Ss4qt2UmN2MIugKdbCR6K,1,641584.0
ID810734,4ydSvtFaTIxW85h5QN2qfe,2,355120
ID394353,7CJkTdcKr5NSlgSBAKTTD5,1,306750.0
ID158790,4QQvsio6sNDiwRY4MQiqJB,1,176609.0
ID872257,1icX5CUJRfU8tkQunhkTyV,1,114888
ID530459,32YMjckfKOLVITAfe6zK9F,1,265000.0
ID295552,22Q68uXoySffMDUAzYUyLR,1,147720.0
ID164983,6qr0lZrV5ObsPAYjJ5s2dG,1,158893.0
ID34807,5Ci2mqwONKvaxROB0C0ra5,1,247654.0
ID899677,1bgKMxPQU7JIZEhNsM1vFs,3,58566
ID809741,2QnaC2GQiRytjynYWqcxsa,2,204228
ID675904,5fpPd6Di3TCFDBF4Z2QxBW,1,317920.0
ID934163,4RJHyjSrcIGkFYpTkdkq2B,2,27379
ID195194,1MhdaEmBlc71o9ID1eP9Io,1,227441.0
ID852792,3mL8aPO8rObjZGgEZapm0B,1,280493.0
ID142944,4yNoaxUJjnP50AXYoAZx4S,2,207543
ID770415,1tSFk99gkq1HZz2dmysPhK,1,199546.0
ID541606,7cc31Uz5vC9ErZqd4dz8KR,1,114541.0
ID784377,28n8z9IQKyjMPxmvYMBqZa,1,0
ID328523,4CglFxZhBqgr8nUMDjxalT,1,269438.0
ID94046,3ObS6mDRBsfMNaNNGO8ox4,1,0
ID852792,2nuV7cBiwVt2tU4sDkwj4I,1,150747
ID295760,4nDXEFYiMTIr4cq3Ogoqud,1,211600.0
ID879978,0Q3SGTVOUX2OnKoFf9nBJg,1,133374.0
ID825996,2lfEMPAs5tEMHJITKZydib,1,70545.0
ID219077,6dCpB0vj7xrBMyOH0mDuNN,1,143661.0
ID94046,5q0l1aUw06PoLtHfkjYU7b,1,215907.0
ID53549,11f1KQMywElQqQn6naiKy4,1,214533.0
ID569558,6vrOGuStR8OO3YHDvBhwlq,1,230226.0
ID631998,5GjXNfKlNfOgacGtTUMXKe,1,136411.0
ID332865,3BQHpFgAp4l80e1XslIjNI,1,125666.0
ID533169,2nd0a9U9ICncohQPtjtVey,1,220533.0
ID459637,4706xUPwNxD438vIJ3ELxq,1,372640.0
ID416474,6VuXB4kcwQaLxDeXOs1Nyi,1,138360.0
ID109521,1s4ZKdemS4cQJJvs0IYjZ4,1,252115.0
ID516771,1QhB4xAsples3ILh2jrADU,1,231333.0
ID622177,3dD9yyYTQ73SZvyOygyKva,1,196706.0
ID947776,61202Zzk9rk4bPMZLh2gr6,2,84331
ID459637,2s4v6XhJNO0l7bXJNP4RKS,1,159193.0
ID863947,1hle6BL2dCurJdd5Xoywlb,1,179665.0
ID421887,2BgEsaKNfHUdlh97KmvFyo,1,0
ID124329,1LowOq3Ipndg1XC1Dcm7lX,1,0
ID178978,1Cn2n7LpjpiElg6IyKB9id,1,293008.0
ID910199,6PqDYUTmTGXnCfSDhm6AlJ,1,230853.0
ID796386,2tSKEw5Fp03a5Q3vMbRLuw,1,156760.0
ID467889,6phvTw8jPSP9U8VAKnvDmO,1,386459.0
ID792434,03b9EWz24mTfDvnrE8G41I,1,23174
ID271962,3GISbYrRNr8z9nbJRdeX1g,2,83816
ID495197,1zoyteFQmeUUqyOl2Xznpy,1,50746
ID616303,2u1EtHkbpeRjkxCywhXEYp,1,332349.0
ID496849,02MTt3icUotvWO6MMeoLaF,1,227560.0
ID495197,7wwFeAgaC2pGqJaTuCVFAw,1,298000.0
ID792935,7y3c1oJMY1CwwtOZ84Qovu,1,174794.0
ID633430,4J8yNRPLsdfO1jFgt1ZM5u,1,326869.0
ID271962,3GJ4hzg4lrGwU51Y3VARbF,1,0
ID287437,6rMUCgCqwm3A9ztR7w3f3w,1,106909.0
ID124329,0HaRLPnr887lcQM2YQzkff,2,32013
ID439356,2DPtlExz5RsBadugc6KODG,3,62858
ID400007,6dXkX4y7QWoTkhjAnjRw7h,1,206007.0
ID732582,0DwAc0Z8Td3jv5frUznqu1,1,417706.0
ID474925,2ooF4088y5L72c4YTEJQoB,2,23507
ID852792,1Wt68Y5zNHmCVRPRiHsLAJ,3,72665
ID588185,28HtSinrVGSd8Axef9XSH0,1,216791.0
ID910199,2MEH84HKs9zYHcA82mVzBy,1,204693.0
ID998112,3WMnYYRj4VmziUS9Fzey8p,1,157566.0
ID767577,0JEhWhDWQEDDbgBPcpby41,3,98120
ID400007,3IEYo3YVx9m17Jr8ZM4qSp,1,212101.0
ID716179,528CAH5pTLq86oZ52fHifA,1,338800.0
ID897614,74CvGCwjgNYrYllSDbgeO6,1,239056.0
ID334477,2YDOjCfkGciEXxSutB6LJR,1,178304.0
ID89031,5z0Jl3ChNEUqi2CCSzACsJ,1,213637.0
ID73721,6mTnH6xSYwKohtsO9RFzcc,1,379500.0
ID470832,2yyQmFCUPenLlfpfUxBnAd,1,44236
ID421887,6wvWBHg6IWBIqs3eFUdNJx,1,186946.0
ID34807,5R234KEG9dj0MhKE5grfZV,1,0
ID829789,3kIRcIlADxLmvzkiqXnBbt,1,224360.0
ID858888,2470dtedNuj7qAsGlFc5Xi,1,250057.0
ID178492,67TS0XzhK4CKoYX9Bm44t9,1,176000.0
ID159265,7mhJ08BCG6goQ8mPpk9TuZ,1,176345.0
ID467889,6XEbIRw3DVFb6vQftaewOD,1,218280.0
ID105283,6KsCGlECTk9A9k8WnUbbe4,1,112042.0
ID73721,07C2MiIIwVUEqcnwXpHO67,1,364733.0
ID852792,1Wt68Y5zNHmCVRPRiHsLAJ,1,87893.0
ID991324,5dOq6PyEM6lVAqD4D2VLrg,1,162533.0
ID616303,6oxaAXEPGRGYlakonZ0ZtV,1,1784
ID306329,3otVu4YB9YM5yc81lUzWdQ,2,236081
ID671063,49cP1TSysfYkF5UOKF6evN,1,306596.0
ID71447,0BhmtRzdjNV0bQ5veUOazN,1,156923.0
ID796386,6BlLBH67HrKOsFyGTzI9Yi,1,238805.0
ID43194,3eha4sH06ANKhNiLZr0SSc,1,196493.0
ID416474,1ZJ2XcPB5r4yK08gvJbZdW,1,113429.0
ID473150,2PxHwpXwyaYKelKNTwExYo,1,63727
ID984758,03BoaviXTqX4f3cTjrXPKb,1,6176
ID984758,2b4s9qk2mq5kaFj4rUZlzr,3,67863
ID164983,4TmHHLuww0oL4G0UyrMVEm,1,57710
ID474925,3Ul2J7mhUaMSNFdHEtJetw,2,139081
ID535915,1MBXjU9fWCvQJRqW99Zslc,1,185600.0
ID829789,4o1s691Qn6lUmFh1Bl28NG,1,196306.0
ID515726,58prIObJ1GMpyG51jnMjeS,1,217531.0
ID8228,6hVkpZkfQV82W6e31Xye37,1,202348.0
ID860479,50v8t9bmnwyu9iuMNJIIaG,1,282253.0
ID213037,2AwTFpFcTm9TyOXqu2OZ8D,1,153925.0
ID446632,2K5mjkGyRISiYmZQPx7NoV,1,411453.0
ID244723,46RvocxUkMUhCtDxk1BUyT,1,299656.0
ID122119,10ASBwZsp7oUUDsJEYz3uS,1,227106.0
ID138507,3SneyeUpTaZfmdT2LeEAhk,1,0
ID504869,0xbMRcMFqxJq1Wa7tvWPtn,2,27539
ID758914,44weMCXmkvlFkxfMZj12gq,1,274353.0
ID247446,61kSPL7U1AmuP4By1WXo9x,1,95021
ID244723,7iYMW4Ww40RAbfeccmzMQa,3,26104
ID390075,0xjKyw8MYQY33BlY9bvqCS,1,236520.0
ID159265,1rgaSqxIKCgjResN9J4Crl,1,170306.0
ID207956,5iBHQdgvYptTzQzLPHxbXz,1,211920.0
ID241910,4UWCqKIWKAmdahy3X4xDkA,2,75574
ID792935,3DUGWLHFA5B0dI80WhnL9F,1,198760.0
ID757185,1W1dS4VnIrYnllQJ3CAcZy,1,218666.0
ID53549,4CAnLClG5srGLI26UdBQhU,1,178879.0
ID792935,02s0epvuQJZaYi1qSVOZsF,3,236914
ID872257,0KzAbK6nItSqNh8q70tb0K,1,229226.0
ID950219,3vv9phIu6Y1vX3jcqaGz5Z,3,27957
ID905883,77zGKkpnopcSsMc4JQHw1s,1,300000.0
ID567007,3HSCzd2Bnzf2six6YoSxdp,1,301120.0
ID713066,3NHKBTcJfWswFEP48IoPTO,1,144129.0
ID269273,7aB0zaUYVmVGPlN9YDWP3U,1,270191.0
ID271962,2A9l1TsM78JQqQMYqAQEZe,1,0
ID593205,3HMIp7yhZzAaYn8YWXvEoC,2,39934
ID914341,6jHnBKkvGAwSrvcdEFu1VC,1,187211.0
ID631998,4gYotnknfdBl4rlcMJWaFJ,1,200000.0
ID616303,4wyxBb3LEuEKPO5Huxwc9R,1,217906.0
ID675972,6d2pDrlqPH4vUN4pPvSpv5,2,185248
ID588185,7jzGuh57asNIvhz1VsFHda,1,268173.0
ID595184,3YnYk0qaBuvIHJ2YridqZS,1,0
ID391991,6j1yDGV547WxP9NZQ44pUd,1,246813.0
ID668656,4zBXE3hymk2qz1LIk9Swph,1,368870.0
ID809741,0YEgVqBmj14YWgv7w32Qm4,1,201908.0
ID157113,7pKLfNJY7SHmJNdu8pqZzc,2,13626
ID474925,119c93MHjrDLJTApCVGpvx,2,153822
ID675972,6kykAmLzRQI5ozXjujslWo,1,0
ID135966,1TvLOCb2j66m1l5bsO88LN,1,8191
ID615005,6ebcAa58q1QVhROAfFzUDV,1,33849
ID791478,4VB8uoPaYodzlPiclmsiG9,1,238978.0
ID175618,2mEHyRXGIPArlWSDkIqujW,2,115598
ID239312,2M3laSC4qeLl9tWxDEzF4T,1,282200.0
ID53549,1pSrJ6CpaOtoDTNgubJ6Zx,1,205153.0
ID112462,5KomSS7roeHMj6r3THWiWo,1,129817.0
ID905883,6A86vKo3CsjBlsrAyy9Fvj,1,343120.0
ID207956,25JmQ3qFQkhbLZMJpdftO9,2,45772
ID547181,5e3YOg6fIkP0wD5TyxcHOH,1,294826.0
ID518196,46D2zSMB947twxxJgc1n5t,3,126311
ID729939,61aw1V0KLPD4XIjqNsGqo9,1,271733.0
ID112462,4Voz1fxpNPYB1mq5Nc9i6m,1,169173.0
ID696130,2MfwT3SKUyF0na2LCa2fCp,3,114255
ID455040,47sNDR69VgN2NboGRc9Yyo,1,178019.0
ID689594,61paqDrRJe8h4c5ypysurz,3,140392
ID63910,6GmnRyVH50vaGCcWPq7qbR,1,294649.0
ID644594,66NmF8BL1I4wANjcnrBtjl,3,30416
ID993618,2jBnOLpZO2aCgbGgjXvBgo,1,178390.0
ID234830,4M0ezYulsUFJDrKk9d58y6,1,152913.0
ID633430,664cheHciPtk0bDDIADFP4,1,122285.0
ID634574,5n2S5HSEs2iLV5ro1tc7bL,1,326869.0
ID159265,2tnVG71enUj33Ic2nFN6kZ,1,157605.0
ID937390,4MFsl3b7eIvfAt9Yt2gbXQ,1,85017
ID570379,5LpADD2axDBVmy9dGoUyxQ,3,52854
ID535915,7hqu3FPle98q5pSqrbLZSp,3,44284
ID295760,5LAsS7ulJBhUmlBVEKDl92,1,218160.0
ID431880,6FvZIDTCtmWC4KERBlLQ5f,1,0
ID547181,027A615jcOJgvezFn8kok4,1,0
ID52994,12AJRjW79qbZktCDpMifs5,1,184755
ID497639,3ndcNdzfiEEeg4qWsno1jA,2,15336
ID808856,1uUf8MUvBnhC8TudDxV2hj,1,180893.0
ID789275,6cVw5WnMUCIhFawrGlDo8Z,1,216237.0
ID474925,14ZoSQzMmy8LwCmCt7NynJ,1,308373.0
ID242194,23LveHXJT1mbjaxaqeWB5Y,1,19007
ID459637,4Kxes2NvFWRiJRsVsRvIhF,1,217730
ID932858,52UwxcBnQeWh4HeMngkuVs,1,299159.0
ID675972,16ejic4tkC645g8FwuqIHA,1,309327.0
ID761993,0dlTGl67UFWcKupzkxZYOn,1,343640.0
ID694204,5AwfOQeLYaIELT5MBQz1BL,1,266648.0
ID365237,1UBQ5GK8JaQjm5VbkBZY66,1,258026.0
ID337977,48Qo5j2pFS2qjvx9AALFpQ,1,163613.0
ID155496,7ikxeH5UEtVb5okhmgk60g,1,238400.0
ID535181,4gjWKsTwZZKwN0nnES8bGv,1,44375.0
ID142944,6aanCQUqDjtuu2nwH1lSId,1,0
ID218111,5hkzvmrSDI8yVtaHsRYMO6,2,132223
ID454868,1L6w6Fi2TMCtEtJBoSPQM0,1,298746.0
ID904299,2WdoNsBBmug5D7X36liNml,1,192736.0
ID178492,2507qKwSdST2fmOi21NTFp,1,96595.0
ID234830,6LXIhiXK8z1KLd3giR904b,1,204079.0
ID109521,4Pam4BT3FYZwoWcOLaYodV,1,406826.0
ID691120,4l1xLXyOQNYr3b90LgJ802,1,385560.0
ID904593,4Ky2iE37SBYir2GVOsW69u,1,196213.0
ID429863,6lvXCTiPKfgrvUjxKjd7Ds,1,214838.0
ID89031,68UM3kfrtZaRsAVk3k2S3S,1,247142.0
ID691120,5AGdfHSTlCGiOe7I07cZH9,1,120330.0
ID792935,1htyTZxRyirh8rEa8dvIOq,1,50774
ID26926,5yRRjhqqBQZaDwuhXAXNAl,1,192750.0
ID63910,1NfUuhBohlIujpbCWP31cK,1,237019.0
ID716179,5JRcDiHOMtl30Bhm8glskp,1,172965.0
ID424188,6mzJEAV0z7hxp7IZgTC8ln,1,169293.0
ID93601,6OXsWvb4FzWF1QYNGUErmN,3,38295
ID526568,1uDd2NwyAYDbVIuHaFOHJi,1,171000.0
ID128362,2AMjuIoFxAYnQ5PWrRceOP,1,84318
ID484867,04oeBOWbmmCvDgORmH6377,3,45101
ID858888,0zi6JoI0lSxdb9yboxWSZU,1,243320.0
ID914341,3nFwh8bSIFzeVOnKZKzacA,1,260838.0
ID616303,76c4KOymiPUkWEeIIc0DQr,1,0
ID825996,7zInAKPE6RyB3FL17JcLr3,1,201309.0
ID280092,6zke4l646FheM5JlIdu4T8,1,258299.0
ID854802,2bdh8ALxBeuvpnuoh37BDn,1,161840.0
ID263423,70FfytITXJOz0s2xY3rOzz,1,458906.0
ID86157,1SacjiJXVYiv3ydALqEchb,1,0
ID754279,4xlEKYv7HmC8zXoJIbpZKM,1,215266.0
ID497639,14dJexYlvd3t3XAtD1pYW1,1,212568.0
ID69529,2xabA3vxh5R5aGvZOCN6Ul,1,217693.0
ID295760,1VOfana994bEyohnusV3Ct,1,226708.0
ID571629,6VQW8Ye28Crwz90BIexsrF,1,264586.0
ID858888,5Yy7RCTlPGtp8p4b50x9IE,1,99893.0
ID388439,4dSMQCHt5lPjKp1cAuiVNB,1,166791.0
ID694204,5DJjnRQD9iOuarsWWamMKD,1,65293.0
ID271962,3GISbYrRNr8z9nbJRdeX1g,1,62247
ID130279,7bhgpTeCM37yP1HDPn3E4N,1,178373.0
ID386628,191fbwbFiUDxRHGEwxcMx2,1,170196.0
ID872257,3VzGCVwgAcb02DXs8ORuDz,1,187925.0
ID332865,2dbOYFfS7r7NAzquRvji9A,2,169393
ID747715,3jT0zBtM0QU0KvG3SVRvrf,1,257893.0
ID616303,3O6QmII0duGci0lfFIrbsG,1,95272.0
ID567007,27JONAKDRiLfRPHnlu1AE9,1,192857.0
ID239312,7sqVeKB8wgYnztqWvKRYr3,1,220880.0
ID785406,4S2By1r8XgOrdyOG08bhVw,1,277218.0
ID526568,7DIy5vxJsbvAQqtN6zIYvp,2,156933
ID287437,3GFQEHBTtwNF30ROf0SwoD,1,317280.0
ID526568,4ZbIwC19U5soz0akMfbUqD,2,176926
ID961238,6zDwrk0h49oE3RYNGZ822v,1,265714.0
ID152496,2uImQzm9W8Jj2sD1ZOJANr,1,173600.0
ID774655,4rtZtLpriBscg7zta3TZxp,1,234746.0
ID727780,3xuxTwpjlDJOINKCkewMwQ,1,260333.0
ID241910,1E8hMeQvfgvQPjN3BZ2viF,1,430576.0
ID110215,4M5cQfczdKFxPdfS8oKrLJ,1,77329
ID330750,4pRqq3MwcqitKqNO8rOrOb,1,282026.0
ID729939,6qanMXFzVtuhvF3ptfsh4z,1,252307.0
ID998112,7ApScLqJl4tSg9oJTv4KOp,2,21540
ID622177,0tv7AfxhAdba4daHMbaZLw,1,220373.0
ID421887,69E0PXED6MvClnqED4d7f5,1,180323.0
ID131796,30ZAECF4zD6ieRvcxbbngl,2,126498
ID977791,67mApPt3dL1gDnYcf6dc9V,1,199334.0
ID530459,0cpuoPpooX5pZZqzAFEEE9,1,224435.0
ID112462,7qvxyKLc49nd9kGXpT5S95,1,170771.0
ID468680,3MwvyuLuv4Tju5HJ9nkKYC,3,84810
ID28317,56qEdRsVGqWLUtn5MeaRZN,1,376714.0
ID783267,5bmaJghY9t1XB4fT7Czndk,1,287533.0
ID207956,0C79m0V3CqruSMxOvHCwt3,1,360000.0
ID904299,7rz0EoPolZisL0VKiIarHG,1,189000.0
ID474925,7LsTKjKPF4sjIa2klNBw4C,1,377036.0
ID388439,5uuFQR6tOujYUK5LteeV0Q,1,196853.0
ID668656,0VwERp10RMQKntyxnXPuC1,1,174170.0
ID110215,4C6bHQP5ms3S8caC2CuJFI,1,214893.0
ID518196,3RlsVPIIs5KFhLFhxZ4iDF,1,252040.0
ID424188,0Dq9fMtiubl73UQCiKRYi8,1,121919.0
ID644594,6hF9F76wq0rpXxZxvmEA2e,3,100959
ID287437,0R3LjmIZg8MiBlf3LdYjcD,1,294853.0
ID791478,19Oj8jiVAn3qRr0DhlLU1j,2,86181
ID328523,2SrVGpjv0mqCR6j9EZPSm2,1,363586.0
ID872257,5MnOC1HvWEPWQiQubJV4uK,1,102778
ID494339,3ZrDQ6aVf4mzhKIjYqOUQU,1,147200.0
ID34807,67lbzVADsqJJ6tyVk0XCgn,1,146880.0
ID80277,4dz0GA2DCoP3ZTLrLMd351,1,205180.0
ID416474,5kkGFMcYcX1h3sQkyJcLHo,1,193000.0
ID400007,5jKoDFWulMdsbPWir4PqKA,1,350625.0
ID241910,58s7n1XdbmiUDYh4cGkHKB,1,0
ID280289,7rnDZfdq7rNyAWLCQ9vpLv,1,213066.0
ID545894,16D9AzevsZAh4GfQEYIo7I,1,268111.0
ID302412,4xPfKBa4fKf8O8NHctfdyI,1,211626.0
ID848846,56HPoDykppj9LFa7FcElm6,1,209750.0
ID776927,0AH4PWGfhGfj19933EqTHH,1,165666.0
ID518196,26p4yUkgDSmpmg3ilnbSU3,2,285743
ID242194,1SC5rEoYDGUK4NfG82494W,1,0
ID142944,6QZ8h3RqIgTRTo3hfaqryx,1,0
ID829096,2pszqheZOxlZs9cpJItBDL,1,250120.0
ID330750,6BnfbWeDEOqQa8ct8OGyp2,1,82746.0
ID307594,0S5OaeNAC1RlO0ZkeuPmhq,1,178000.0
ID416474,6QvYmrqFKRSVrcVgvoA7Ar,1,260808.0
ID863947,3SVZVenXJQuVNbFs8EatrC,1,231200.0
ID381824,4cO3Woi163T6kfaUEjsSFU,1,398349.0
ID770415,7GfdU12uRL2xtSQcRXmqNN,1,200914
ID615005,56AecW9Anb0CY6HpgWvcg9,1,280226.0
ID429863,1VGvplDOFmPrzEnm1SBMAX,1,201393.0
ID429863,7aQlpXxX6QCCUqXpRbgPXd,1,136880.0
ID789275,5PSJKA91GvoI3CRmlUBLyE,1,50226.0
ID195194,3UWMhUp0mY8BYN09mS7b63,1,216146.0
ID638546,4GaX2fHgUFJ1b6P4YGR9cr,1,245954.0
ID26926,3U8w5QCgWW7XTl19LIsHb9,1,393813.0
ID105283,1G2foJrzF9F4PcLx1bpSmu,1,146000.0
ID530459,2TocLZMOpI8t0fwIYiXRU5,1,78800.0
ID263423,1pF0MdgFm92mwM7sxJOves,1,284173.0
ID91199,3i31Itck9EgI1vRjZxdYe9,1,140500.0
ID494339,1yvMUkIOTeUNtNWlWRgANS,1,217746.0
ID833285,6MLsDhSSdlFxcZ1HekQ7N4,1,146951
ID261710,5gR8M5w1A7AzeAGZDf1Lqf,1,293773.0
ID400007,4ITIaQ64inKaI9rjRoNcLo,1,214280.0
ID28317,75lisbgzhfJdIt5YdPuAWP,1,219493.0
ID525246,4x9retP0JqKa35zZZhNhNS,1,265383.0
ID286513,5MUWqCYoc9Nopge2pUB2Ij,1,323407
ID515726,3HpLHPsY7MbnZdILzlGItI,1,199200.0
